name,score,coordinates
桐庐,2.7372364375394467,"119.69100189209,29.793199539185"
乌兰察布,2.7273470140429508,"113.13300323486,40.994800567627"
紫云,2.719885007102357,"106.08399963379,25.751100540161"
海阳,2.713848093784632,"121.15799713135,36.776401519775"
造桥,2.7131294675400413,"120.86081695557,24.625034195149"
霍城,2.7089373140143005,"80.874198913574,44.053600311279"
浙南,2.7080688455667703,"120.06759643555,27.741773605347"
丰润,2.6880986804496056,"118.16200256348,39.832599639893"
广汉,2.6843209334734266,"104.28199768066,30.97620010376"
夏河,2.6817358674626828,"102.52200317383,35.202598571777"
定西,2.6668510514479857,"104.62599945068,35.580600738525"
庆元,2.6574682640851948,"119.06300354004,27.619199752808"
斯帕,2.638856794478772,"5.8639497756958,50.492000579834"
乳山,2.5951838867376185,"121.54000091553,36.919799804688"
江口,2.5916321666167272,"108.84999847412,27.693000793457"
永顺,2.5402620658917567,"109.8509979248,29.001399993896"
萨尔茨堡,2.5381549853676395,"13.055000305176,47.809501647949"
海盐,2.5320180420985,"120.94599914551,30.526300430298"
多哈,2.5319902351929784,"51.522499084473,25.280300140381"
地中海,2.5198488686632596,"17.91671875,34.406806610651"
玉溪,2.508732742108204,"102.54699707031,24.351999282837"
福岛,2.5,"140.4747282,37.7608337"
九华山,2.499894535553313,"117.80351257324,30.478933298924"
合浦,2.48895855318309,"109.20700073242,21.660600662231"
加普,2.485817885443546,"6.032744884491,44.550731658936"
金沙江,2.4834629028629376,"103.20831298828,27.532324924455"
定边,2.449476758611532,"107.6009979248,37.59460067749"
科伦坡,2.440227222406945,"79.861198425293,6.9270801544189"
涞水,2.4193952137091594,"115.71399688721,39.394298553467"
抚州,2.4093018453414032,"116.35800170898,27.949199676514"
大别山,2.4056905802119206,"115.80490234375,30.854972066802"
练塘,2.3925337487083143,"121.04367828369,31.009653091431"
榕江,2.3539040342408004,"108.52200317383,25.931900024414"
佛坪,2.3451169730902253,"107.99099731445,33.524398803711"
城步,2.3323151353479847,"110.31199645996,26.35530090332"
德宏,2.3307865644947623,"98.584899902344,24.433399200439"
斗南,2.325785929948319,"120.48300170898,23.683300018311"
郫县,2.3246627262872286,"103.90100097656,30.795900344849"
青阳,2.310976741578872,"117.84700012207,30.639200210571"
垦利,2.307189349147066,"118.547996521,37.587501525879"
汤布院,2.294242070081885,"131.36000061035,33.265998840332"
平定,2.2920571779734624,"113.65799713135,37.786399841309"
卡夫,2.2867134059585665,"8.660059928894,36.123100280762"
墨江,2.2778423748990324,"101.69200134277,23.431900024414"
东安,2.265999339690889,"111.3247833252,26.489906311035"
达里诺尔湖,2.2574796109460458,"116.63961029053,43.292358398438"
知床,2.2574620097659106,"145.07137298584,44.012570861231"
喜德,2.253514700335625,"102.41300201416,28.306699752808"
玉山县,2.1913322146984644,"118.24500274658,28.682100296021"
五莲,2.0,"119.20899963379,35.750099182129"
伊斯梅利亚,2.0,"32.265399932861,30.583099365234"
鹰潭,2.0,"117.06900024414,28.260200500488"
三岛,2.0,"105.61994524068,21.428226791324"
苏伊士,2.0,"32.549800872803,29.966800689697"
机张,2.0,"129.22616577148,35.30464553833"
泰顺,2.0,"119.71700286865,27.556400299072"
连平,2.0,"114.48899841309,24.369600296021"
连江,2.0,"119.54000091553,26.197399139404"
亚历山大,2.0,"29.696300506592,30.762300491333"
图拉,2.0,"37.56489944458,54.163799285889"
孟津,2.0,"112.44499969482,34.825298309326"
苏丹,2.0,"30.322265625,16.214674588249"
杜塞尔多夫,2.0,"6.8102025985718,51.235458374023"
斯米兰群岛,2.0,"97.647621154785,8.6524972915649"
东澳岛,2.0,"113.7130279541,22.019487380981"
维斯,2.0,"16.182947158813,43.06032833082"
雨崩,2.0,"98.744606018066,28.318675994873"
东台,2.0,"120.32099914551,32.866798400879"
河内,2.0,"105.84999847412,21.03330039978"
巴真,2.0,"101.66139221191,14.045670770788"
澄海,1.999355863271692,"116.7559967041,23.465999603271"
罗定,1.9884642551346736,"111.56999969482,22.768600463867"
锦屏,1.915950715843132,"109.20099639893,26.676200866699"
梨树,1.902108560374176,"124.33499908447,43.307098388672"
荔浦,1.9018069067824397,"110.39499664307,24.487800598145"
辽中,1.8037847263417284,"122.7320022583,41.511798858643"
蒙纳,1.5,"77.05952167511,10.088952366343"
麻城,1.5,"115.00800323486,31.172700881958"
同仁,1.5,"102.0179977417,35.515998840332"
旌善,1.5,"128.74644470215,37.362606048584"
仓山,1.5,"119.2740020752,26.046600341797"
黎平,1.5,"109.1370010376,26.230400085449"
铁力,1.5,"128.03199768066,46.986598968506"
合江,1.5,"105.83200073242,28.811500549316"
通河,1.5,"128.74899291992,45.972400665283"
唐模,1.5,"118.33046722412,29.869878768921"
峨眉乡,1.5,"120.99900054932,24.678800582886"
萨马,1.5,"125.03900146484,11.932499885559"
漠河,1.5,"122.53900146484,52.972301483154"
镇原,1.5,"107.20099639893,35.677501678467"
永昌,1.5,"101.97299957275,38.246898651123"
安平,1.5,"115.51899719238,38.23450088501"
户县,1.5,"108.60500335693,34.108600616455"
富阳,1.5,"119.95999908447,30.048799514771"
两当,1.5,"106.30500030518,33.9089012146"
唐津,1.5,"129.9681335,33.4501738"
满洲里,1.5,"117.48000335693,49.587699890137"
加德满都,1.5,"85.333297729492,27.700000762939"
叙永,1.5,"105.44499969482,28.155799865723"
陇南,1.5,"104.92199707031,33.400798797607"
故城,1.5,"115.96600341797,37.347400665283"
丽贝岛,1.5,"99.300537109375,6.4858107566833"
南邦,1.5,"99.490898132324,18.288900375366"
汤阴,1.5,"114.3570022583,35.921798706055"
立陶宛,1.5,"23.981171875,55.360309579136"
丹凤,1.5,"110.327003479,33.69580078125"
巴卡,1.5,"6.8381243,60.9144631"
上思,1.5,"107.98400115967,22.153699874878"
道县,1.5,"111.6009979248,25.526399612427"
婆罗洲,1.5,"114.23034667969,1.0765967983064"
官渡古镇,1.5,"102.75788879395,24.955509185791"
久治,1.5,"101.48300170898,33.429500579834"
竹溪,1.5,"109.71499633789,32.318298339844"
达仁,1.5,"120.88300323486,22.299999237061"
哈密,1.5,"93.51490020752,42.818500518799"
崇礼,1.5,"115.28299713135,40.974700927734"
松桃,1.5,"109.20300292969,28.154100418091"
费拉,1.5,"25.431667,36.42"
黔西南,1.5,"104.90599822998,25.087799072266"
黑井古镇,1.5,"101.74700164795,25.369499206543"
扬中,1.5,"119.79699707031,32.234798431396"
山阴,1.5,"112.81700134277,39.52619934082"
云和,1.4999999999999998,"119.57299804688,28.115800857544"
四国,1.4999999999999392,"133.46029663086,33.669193267822"
鄱阳,1.4999999999996694,"116.69999694824,29.011699676514"
崇仁,1.4999999999994782,"116.06099700928,27.764400482178"
资阳,1.4999999999989262,"105.11807348027,30.098680859659"
会晒,1.4999999990139148,"100.62803649902,20.388563156128"
南丫岛,1.4999999938947024,"114.13440704346,22.197320790171"
那坡,1.4999994583697442,"105.83300018311,23.387399673462"
雷州,1.4999988070521182,"110.09700012207,20.914199829102"
中沙群岛,1.4999988070521182,"114.56984301562,14.93070336601"
黔南,1.49998277792977,"107.52200317383,26.254100799561"
台山,1.4999433832893858,"112.70104288395,22.027870785613"
乌拉特中旗,1.499926682148118,"108.52600097656,41.568298339844"
滨州,1.4997758987652074,"117.97100067139,37.381999969482"
小五台,1.4968931569842758,"114.99325561524,39.886083721518"
偏关,1.4945763935188925,"111.50900268555,39.436298370361"
繁峙,1.4792091536705565,"113.26599884033,39.188800811768"
祁连山,1.4715604517443448,"95.242309570312,36.214050292969"
奔迪,1.0,"75.773712158203,25.474334716797"
徐闻,1.0,"110.17700195312,20.32559967041"
平乐古镇,1.0,"103.33699798584,30.343799591064"
德兴,1.0,"117.57900238037,28.946500778198"
黄冈,1.0,"114.87200164795,30.453899383545"
寿县,1.0,"116.78700256348,32.57320022583"
挖色镇,1.0,"100.22661590576,25.828952789307"
汝城,1.0,"113.68499755859,25.532800674438"
张家港,1.0,"120.62895965576,31.900423049927"
兴平,1.0,"108.48999786377,34.299198150635"
青县,1.0,"116.83599853516,38.576400756836"
靖江,1.0,"120.27700042725,31.982799530029"
卡斯,1.0,"29.5986328125,36.37907409668"
水磨古镇,1.0,"103.42236328125,30.931950349645"
莫干山,1.0,"119.95165252686,30.576429367065"
巴松措,1.0,"93.912962079048,30.00432522363"
