name,score,coordinates
朝天门长江大桥,1.5,"106.575185,29.572435"
南山植物园,1.5,"106.6307645496,29.555073926646"
争艳池,1.5,"103.829665,32.74565"
国立台湾大学,1.5,"121.52933604911,25.024624826109"
砂岛,1.5,"120.84412601166,21.919821377924"
新加坡滨海湾花园,1.5,"103.85342,1.27983"
小鱼山公园,1.5,"120.331549,36.066448"
中国馆,1.5,"121.49594296561,31.188438792829"
石燕湖生态公园,1.5,"113.08429999972,28.004427999992"
上海海关大楼,1.5,"121.490593,31.237757"
上海琉璃艺术博物馆,1.5,"121.46889679762,31.20880280469"
秦行宫遗址,1.5,"119.535453,39.820427"
黄金海岸保护区,1.5,"119.310415,39.631756"
拉卜楞寺,1.5,"102.50678253174,35.189125061035"
青岛电视塔,1.5,"120.347158,36.079098"
青岛海滨,1.5,"120.331549,36.066448"
寻龙山龙隐镇,1.5,"104.435077,31.629128"
诸暨五泄风景区,1.5,"120.05026873946,29.726622210116"
湄江风景区,1.5,"111.758524,27.880379"
恩尼斯总统前地,1.5,"113.55686568198,22.115854712759"
云水谣古镇,1.5,"117.115649,24.62724"
三国城,1.5,"120.238605,31.483608"
哈尔滨理工大学,1.5,"126.623958,45.707191"
北京会贤堂旧址,1.5,"116.386301,39.937195"
地坛公园,1.5,"116.415657,39.948379"
唐山抗震纪念碑广场,1.5,"118.18723224193,39.632254744197"
中国唐山地震博物馆,1.5,"118.186623,39.59745"
三江鼓楼,1.5,"109.614639,25.780838"
三江程阳风雨桥,1.5,"109.641439,25.897155"
明故城,1.5,"116.990029,35.594654"
南靖土楼,1.5,"117.06051206589,24.58441960023"
田螺坑土楼群,1.5,"117.06051206589,24.58441960023"
水泉沟,1.5,"116.252861,40.416502"
昆明月湖,1.5,"103.452479,24.840496"
香港天际100观景台,1.5,"114.17301177978,22.2930672415"
香港中环中银大厦,1.5,"114.164058,22.278976"
银川南关清真大寺,1.5,"106.284459,38.457675"
少室山,1.5,"112.9436416626,34.475429534912"
银川玉皇阁,1.5,"106.28227,38.464219"
海宝塔寺,1.5,"106.267529,38.47603"
石笋头村,1.5,"119.08881378174,28.363798141479"
逍遥谷,1.5,"111.021798,32.41156"
湖南森林植物园,1.5,"113.032683,28.108818"
杜马盖地海滨大道,1.5,"123.308266,9.305392"
西利曼大学人类学博物馆,1.5,"123.30653,9.310744"
唐城墙遗址公园,1.5,"108.888746,34.248691"
山城第三步道,1.5,"106.57253270746,29.551081709396"
武隆天生三桥,1.5,"107.803535,29.429923"
歌乐山烈士陵园,1.5,"106.43559,29.572046583203"
鹤冈八幡宫,1.5,"139.55447,35.33122"
港威大厦,1.5,"114.17218735582,22.297602983054"
查针梁子,1.5,"102.4480323864,32.335956189"
青岛市人大所在处,1.5,"120.327975,36.065135"
君士坦丁凯旋门,1.5,"12.49223023653,41.890209096495"
古罗马遗址,1.5,"12.482611661377,41.895756555711"
吉利梅诺岛,1.5,"116.05584886896,-8.3486341074125"
金瓜石,1.5,"121.856908,25.108198"
镇江博物馆,1.5,"119.431071,32.214578"
西津渡历史文化街,1.5,"119.431071,32.214578"
龙脊梯田,1.5,"110.07235715556,25.725783528407"
太鲁阁公园,1.5,"121.61975860596,24.15616607666"
鬼山地狱,1.5,"131.47239576532,33.316230544875"
龙头山公园,1.5,"129.03216672454,35.101380529183"
长隆国际大马戏,1.5,"113.330143,23.002197"
故宫御花园,1.5,"116.397015,39.91804"
小皓村,1.5,"120.14944448941,26.927551393699"
小天湖 大嵛山岛,1.5,"120.338654,26.948134"
观音山,1.5,"115.43241882324,31.88575553894"
大拉查岛,1.5,"98.368976,7.607496"
南京城墙,1.5,"118.781778,32.012958"
阿坝藏族羌族自治州九寨沟旅游景区,1.5,"103.920517,33.233722"
白池地狱,1.5,"131.47341082702,33.31619042218"
武汉美术馆,1.5,"114.291337,30.58539"
昌平香屯村,1.5,"116.252861,40.416502"
大连滨海路,1.5,"121.669908,38.865222"
付家庄公园,1.5,"121.62223,38.865108"
燕窝岭婚庆公园,1.5,"121.647152,38.865015"
中卫高庙,1.5,"105.190157,37.515383"
净慈寺,1.5,"120.14966392517,30.231611861877"
淡水渔人码头,1.5,"121.410822,25.1832521"
南屏晚钟,1.5,"120.14966392517,30.231611861877"
吴山天风,1.5,"120.1754898982,30.239656697703"
杭州百货大楼,1.5,"120.1764330868,30.284821387773"
浙江大学玉泉校区,1.5,"120.120241,30.258776"
北京植物园,1.5,"116.20942202331,39.999393212776"
鲤鱼潭,1.5,"121.50837,23.935307"
光谷国际广场,1.5,"114.38287854195,30.505160366902"
灶地狱,1.5,"131.47341082702,33.31619042218"
鬼石坊主地狱,1.5,"131.46969795227,33.315897609034"
血之池地狱,1.5,"131.47940518256,33.327125697219"
南熏门,1.5,"106.28447723677,38.457678660409"
大相国寺,1.5,"114.353292,34.797395"
洛阳明堂天堂景区,1.5,"112.471285,34.680758"
明孝陵博物馆,1.4999999999999998,"118.845799,32.046125"
上海科技馆,1.4999999999999951,"121.541275,31.222776"
上海中心大厦,1.4999999999999951,"121.502252,31.238184"
东福山岛,1.4999999999999925,"122.76862227576,30.132351189918"
东极岛观日台,1.4999999999999925,"122.78182492603,30.12977107063"
海云台迎月路,1.4999999999999392,"129.16211,35.15926"
大理张家花园,1.4999999999999385,"100.18441772461,25.653448104858"
蝴蝶泉,1.4999999999998936,"100.09526471164,25.906496873311"
坎布拉国家森林公园,1.4999999999990286,"101.819916,36.114789"
东关清真大寺,1.4999999999990286,"101.793058,36.615187"
青海省博物馆,1.4999999999990286,"101.747914,36.632494"
蜀南竹海,1.4999999999989262,"104.966649,28.465064"
金山景区,1.4999999999985685,"119.416087,32.216043"
上海世纪公园,1.4999999999609508,"121.54319000244,31.220092773438"
连城冠豸山,1.4999999999558526,"116.78468874603,25.712673995703"
格兰岛,1.4999999999537668,"100.778727,12.924752"
旧国会大厦,1.4999999999537668,"100.51239069312,13.773972225613"
金川河谷,1.4999999998680036,"102.06391483069,31.476277"
卓克基嘉绒藏族文化旅游区,1.4999999998680036,"102.28150032508,31.859037721984"
沙耳乡,1.4999999998680036,"102.0502140221,31.5100377231"
天府广场,1.499999999124015,"104.057567,30.657045"
加车村,1.4999999988424504,"108.586878,25.602491"
关族图书馆,1.4999999935995445,"112.58849096298,22.320578819873"
景辉楼,1.4999999935995445,"112.588922,22.320072"
南山谷韩屋村,1.4999999913097313,"126.98806,37.55153"
汝矣岛轮中路,1.4999999913097313,"126.9164588,37.5255823"
邛海风景区,1.4999999472509016,"102.27247882574,27.836280118751"
百里峡风景区,1.4999999074336623,"115.385597,39.668394"
铁溪,1.4999998531314478,"108.432207,27.050647"
南宋御酒坊,1.4999993131254288,"120.427956,30.869534"
刘氏梯号,1.4999993131254288,"120.431327,30.8721"
黑龙潭瀑布,1.4999988482981002,"113.62599945068,35.72620010376"
磨剑峰瀑布,1.4999988482981002,"113.60396575928,35.731395721436"
龙虎山景区,1.499998721971397,"116.981906,28.118655"
大冬树山垭口,1.4999986951117192,"100.9385744981,37.9683322989"
天子山,1.4999946329786962,"110.46365605294,29.379321573541"
贺龙公园,1.4999946329786962,"110.51432232509,29.368100324358"
金鞭溪大峡谷,1.4999946329786962,"110.432438,29.328873"
张家界十里画廊,1.4999946329786962,"110.43476574789,29.315303096194"
天门山,1.4999946329786962,"116.786185,40.593569"
三姐妹峰,1.4999946329786962,"110.434767,29.315305"
天门洞,1.4999946329786962,"110.483367,29.11146"
天门山玻璃栈道,1.4999946329786962,"110.483367,29.11146"
优衣库 银座店,1.4999946110644238,"139.755492,35.66956"
无印良品有乐町,1.4999946110644238,"139.77008340741,35.676654910182"
千鸟渊,1.4999946110644238,"139.74316,35.694065"
东京日本桥,1.4999946110644238,"139.773097,35.698358"
涩谷109,1.4999946110644238,"139.70104481199,35.658545420836"
皇居东御苑,1.4999946110644238,"139.75468,35.679928"
敦煌古城,1.4999943019856818,"94.547935,40.048519"
水车博览园,1.4999943019856818,"103.83413386345,36.054957909353"
神雕山野生动物保护区,1.4999929391209663,"122.66039276123,37.409610748291"
清迈夜市,1.4999584490730675,"99.017028808594,18.783679962158"
定山溪温泉,1.4998952689940983,"141.16669,42.965996"
二见公园,1.4998952689940983,"141.15814,42.963787"
法雨寺景区,1.4998945355533135,"122.391749,30.002629"
紫竹林景区,1.4998945355533135,"122.393825531,29.976367469654"
佛顶山景区,1.4998945355533135,"122.39023,30.011011"
普济寺景区,1.4998945355533135,"122.390158,29.98462"
南海观音像,1.4998945355533135,"122.393852,29.977267"
九鼎山,1.499820627437098,"103.84201328926,31.554633101941"
石家庄赵县赵州桥,1.499410549673427,"114.768948,37.722478"
前门大街,1.499180826748883,"116.393308,39.899681"
浙江大学之江校区,1.4969121363129156,"120.131483,30.19609"
黄龙五彩池,1.4908883689903276,"103.932891,33.045321"
镜海,1.4908883689903276,"103.909674,33.161272"
北海海洋之窗,1.4882633046750942,"109.12334442139,21.430330276489"
海滩公园,1.4882633046750942,"109.147805,21.405968"
三宝国际陶艺村,1.0,"117.2622781992,29.250362914432"
千岛湖中心湖区,1.0,"119.04290825128,29.613782500479"
城隍庙,1.0,"117.94060955956,40.98348522768"
思溪村,1.0,"117.79183566547,29.338039018455"
汉江公园,1.0,"126.99805,37.512417"
雕塑瓷厂明青园,1.0,"117.254784,29.29898"
宝瓶口,1.0,"103.611403,30.999606"
素林群岛国家海洋公园,1.0,"97.877561,9.451238"
岸上服务区,1.0,"113.447755,35.223514"
凤凰岭,1.0,"113.379058,35.447385"
云台山,1.0,"113.42667102814,35.420659657005"
咀香园饼家(大三巴店),1.0,"113.55142305617,22.216405026773"
大水车,1.0,"100.231284,26.871278"
丽江宋城旅游区,1.0,"100.23342852553,26.869645712564"
普陀宗乘之庙,1.0,"117.934491,41.009996"
凤山龙天塔,1.0,"117.86622599468,29.484894542439"
理坑,1.0,"117.822218,29.516867"
鱼嘴分水堤,1.0,"103.608425,31.006271"
宁波东钱湖小普陀,1.0,"121.65603160858,29.770669949583"
成都远洋太古里,1.0,"104.07956662654,30.653519330035"
熊猫邮局,1.0,"104.05429772884,30.663149914947"
四面佛,1.0,"100.53498,13.746035"
大理博物馆,1.0,"100.231708,25.598093"
北京外国语大学,1.0,"116.31938,39.942256"
重庆湖广会馆,1.0,"106.595959,29.557688"
龙脊古壮寨梯田,1.0,"110.07235715556,25.725783528407"
北海海景广场,1.0,"109.144938,21.495343"
西泠印社,1.0,"120.135497,30.251176"
黎黄陂路街头博物馆,1.0,"114.299823,30.587426"
湖北中医药大学,1.0,"114.30965406879,30.552058363767"
杨堤,1.0,"110.4548843503,24.992973119849"
桂林两江四湖,1.0,"110.294257,25.271272"
榕杉湖景区,1.0,"110.294257,25.271272"
哈桑二世清真寺‎,1.0,"-7.622162,33.598321"
査济古建筑群,1.0,"118.039422,30.516104"
京都动画本社,1.0,"135.80768,34.889297"
山东省博物馆,1.0,"117.089413,36.664484"
大红袍景区,1.0,"117.96993255615,27.678276062012"
武夷山止止庵,1.0,"117.961772,27.637597"
桃源洞道观,1.0,"117.942507,27.625105"
嶂石岩国家级风景名胜区,1.0,"114.171205,37.56391"
海云台海水浴场,1.0,"129.16106,35.15935"
天烛峰景区,1.0,"117.10299682617,36.25719833374"
通天岩景区,1.0,"114.9069524852,25.92093951541"
大同古镇,1.0,"105.681299,28.504634"
居庸关长城,1.0,"116.07461547852,40.289916992188"
天心永乐禅寺,1.0,"117.966527,27.667366"
豆沙关古镇景区,1.0,"104.117398,28.036257"
武夷山水帘洞,1.0,"117.972149,27.678978"
