id,name,score
5afa54e4200d145b361619ee,临江,84.59181105069499
5afa55d2200d145b36161d7f,宜兴,83.93026563464511
5af99f9b200d145b36159fc9,天柱山,83.61439245634288
5afa5340200d145b361614a7,巴黎,83.38752433592781
5afa5a4b200d145b36162d66,新安江,82.72417640450539
5afa5180200d145b36160f22,秦岭,82.6240185846559
5afa5186200d145b36160fcf,丹东,82.33745593333747
5afa3773200d145b3615fdd4,周庄,81.62119062454437
5afa536b200d145b36161586,漓江,81.52164336871616
5afa536d200d145b36161594,龙泉,81.00069498266835
5af9a004200d145b3615a076,嵩山,80.62740564300668
5afa524c200d145b36161192,横店,80.3033064064513
5afa5490200d145b361618af,云台山,79.66199485741198
5afa400c200d145b361603e0,衢州,79.54934119457003
5afa53b3200d145b36161696,北京欢乐谷,77.87031755868996
5af9a204200d145b3615a250,白玉,77.85138107572354
5af9a250200d145b3615a30d,兰州,77.4973861758658
5afa561c200d145b36161f98,纳木错,77.31408002432407
5afa5563200d145b36161c58,汶川,76.5653891627703
5af99f7d200d145b36159f36,三星,76.46465339638794
5afa377c200d145b3615fdfa,安康,76.42574631409056
5af99f6d200d145b36159ef1,桃园,76.14634576074911
5af99f6d200d145b36159eed,永安,75.66164593152772
5afa50c2200d145b36160c82,顺德,75.62905288104294
5afa5582200d145b36161ca5,维多利亚,75.54966270906561
5af9a251200d145b3615a316,石门,75.09468597539065
5af9a24d200d145b3615a2ea,王家大院,74.33400605917093
5afa523a200d145b3616114f,涠洲岛,74.01291913995989
5afa5406200d145b36161739,普吉岛,73.83700644979602
5afa5559200d145b36161bfc,西双版纳,73.7555377182684
5afa534d200d145b361614e9,平湖,73.64661172243876
5afa54a0200d145b361618da,石潭,73.34472230680117
5af9a004200d145b3615a06f,塔林,73.11118081454848
5afa5167200d145b36160ecf,威尼斯,72.88335972036097
5afa573d200d145b3616247c,天门山,72.40085648424682
5af99f99200d145b36159fb6,信阳,72.09065492407152
5afa5235200d145b36161131,子洲,71.84181647845314
5afa604e200d145b361641de,箱根,71.36966028957573
5af99f9b200d145b36159fc7,天柱,70.96208541475677
5afa5ec2200d145b36163b30,南浔,70.32938978817425
5afa563b200d145b36162102,平山,69.98787242435954
5afa50d9200d145b36160cd7,密云,69.94990501345369
5afa6346200d145b36164905,纽约,69.32433779770317
5afa5340200d145b361614a4,沙拉,68.516486537625
5afa55ef200d145b36161e19,江山,68.48468829476516
5afa5254200d145b361611f5,永宁,68.18377096070566
5afa5180200d145b36160f24,郭亮,68.01886840393607
5afa552b200d145b36161b78,英国,67.95562200487723
5afa56b6200d145b361622f5,怀柔,67.94404923010646
5afa561c200d145b36161f8e,拉萨,67.87768469820503
5afa5155200d145b36160e29,安吉,67.67503856611785
5afa527e200d145b361612a5,阳高,67.32059445726387
5afa5604200d145b36161e7a,霞浦,67.02896296215472
5afa5744200d145b361624be,新疆,66.77594658350425
5af9a004200d145b3615a066,登封,66.68185750445265
5afa53c0200d145b361616ba,贵阳,66.53342628610655
5afa5553200d145b36161bda,千山,66.20722357119325
5afa567f200d145b36162241,文昌,66.15875431502269
5afa3786200d145b3615fe47,天长,66.13958412475863
5afa522f200d145b3616110a,台北,65.92434100975666
5afa5349200d145b361614d9,色达,65.58949698969388
5afa533f200d145b36161443,紫金,65.58922374383172
5af99f9e200d145b36159fd6,荆州,65.44659830304893
5afa55f9200d145b36161e38,新都桥,65.42825141209744
5af99f7d200d145b36159f34,利川,65.35532275946186
5afa5582200d145b36161ca7,铜锣,64.66910347979697
5afa50c4200d145b36160c98,曲水,63.73323943882337
5afa5632200d145b36162092,黟县,63.311951553555524
5afa53b3200d145b36161686,巴拉,62.898804361186684
5afa5b5e200d145b361630be,兴义,62.70228606861682
5afa516b200d145b36160edf,汉阴,62.54029472984035
5afa52b0200d145b361612ee,秦皇岛,62.30674677260765
5afa5193200d145b3616102a,天台,62.29797950862665
5afa5254200d145b361611f1,咸阳,61.30435963373827
5afa5335200d145b36161426,绵山,60.7863035661491
5af9a250200d145b3615a306,内蒙古,60.66195594135761
5af99f93200d145b36159f96,金山,60.65004295999322
5afa5110200d145b36160da7,鞍山,60.60694908897553
5afa50b9200d145b36160c5b,江北,60.555354864936675
5af9a250200d145b3615a308,甘肃,60.38995968201296
5afa522a200d145b361610e4,青州,59.95069620766481
5afa555c200d145b36161c19,延吉,59.529725829538066
5afa36f8200d145b3615fd2b,雅安,59.44212938964739
5afa5518200d145b36161ae6,银川,59.198484177195226
5afa50ca200d145b36160cb8,清东陵,59.016527463769684
5afa5f46200d145b36163d84,釜山,58.925674412304055
5afa50b9200d145b36160c51,慈城,58.310915503111666
5afa541a200d145b36161781,腾冲,58.24982863760853
5afa4019200d145b36160416,都安,57.97187856797525
5af9a22f200d145b3615a2a1,怀化,57.611333552400254
5afa53c0200d145b361616bc,花溪,57.582325692289295
5afa50b2200d145b36160c22,台儿庄,57.501169354901116
5afa5884200d145b361627b5,青城山,57.166669808921434
5afa5340200d145b3616149c,菲律宾,57.01409251868525
5afa5fc6200d145b36163f8d,天堂寨,56.79263444404578
5afa56d4200d145b36162347,青松,56.34039811888413
5afa5461200d145b36161861,黄金海岸,56.20580479695654
5afa5635200d145b361620af,浦江,56.01943203956857
5af99f6d200d145b36159ef5,南靖,55.56645025744513
5afa5235200d145b36161133,岳麓山,55.55821011000985
5afa626e200d145b3616470b,康定,55.455844684821116
5afa5520200d145b36161af8,龙脊梯田,55.40346189680627
5afa50dd200d145b36160d0e,东海,55.23797127997521
5afa522f200d145b3616110d,非洲,55.17036366499299
5afa6aae200d145b36195c5f,旺角,54.43522173316161
5afa552e200d145b36161b7e,武功山,53.95941932987983
5afa5a13200d145b36162c85,锦州,53.93874437513032
5afa552b200d145b36161b5a,缅甸,53.91899201870661
5afa5180200d145b36160f31,新乡,53.879936685359624
5afa562d200d145b3616206f,白城,53.0145457309888
5afa5424200d145b361617bf,汕头,52.78228310450035
5afa5974200d145b361629bb,西昌,52.72679400738923
5afa53d3200d145b361616dd,雁荡山,52.453276377929896
5afa552b200d145b36161b57,图们,52.24318964005084
5afa55ac200d145b36161ce2,南屏,52.07172120486456
5afa548c200d145b361618a3,象山,51.64448000152057
5afa5216200d145b361610ab,海口,51.35209362736826
5afa5353200d145b3616153f,芜湖,51.32174707914406
5afa565c200d145b361621c4,马来西亚,50.99624294926962
5afa50b9200d145b36160c43,汉堡,50.923528190523776
5afa5604200d145b36161e87,三清山,50.89318494668089
5afa5351200d145b36161512,正阳,50.35500736517482
5afa525c200d145b3616120d,束河,50.27094456384945
5afa55d0200d145b36161d68,歙县,50.152854604292365
5afa377a200d145b3615fdf6,赤壁,50.132958590914285
5afa5be3200d145b36163326,镇远,50.12741078308153
5af99ff5200d145b3615a049,湖西,49.978694529809744
5afa5186200d145b36160ffd,北极,49.47173463376897
5afa5340200d145b36161493,马尼拉,49.42706491915517
5afa593b200d145b361628f5,蓝田,49.276763345869334
5af9a250200d145b3615a301,玉门,49.139618433082774
5afa5b40200d145b36162fe6,白沙,49.092514723661424
5afa5186200d145b36160fb8,临潼,49.03495408048096
5afa50ff200d145b36160d60,徐州,48.86765659091528
5afa541a200d145b36161785,建水,48.63954474634584
5afa5616200d145b36161f46,荷兰,48.32627385488586
5afa5529200d145b36161b06,潍坊,48.21525824915472
5afa5563200d145b36161c4e,丹巴,47.91107207347101
5afa525c200d145b3616120b,玉龙雪山,47.71196271928842
5afa5180200d145b36160f20,太行山,47.541964563326424
5afa5155200d145b36160e1a,方城,47.45170230168785
5afa56d3200d145b36162329,蔚县,47.43542956258828
5afa5974200d145b361629be,马山,47.166927027850114
5afa5406200d145b36161744,巴厘岛,46.60883641037704
5afa5254200d145b361611cb,紫阳,46.6087739641022
5afa50ca200d145b36160cbe,山南,46.35388262529065
5afa7bf4200d145b361b9759,前童,46.08791004031443
5afa562d200d145b36162063,高崎,45.926633396388596
5af99f6d200d145b36159ee5,尤溪,45.768712810106834
5afa55ac200d145b36161ce6,塔川,45.631799926230926
5afa530e200d145b361613d9,北斗,44.62247111462607
5afa5882200d145b36162792,石台,44.62124412448705
5afa5315200d145b361613f2,库布齐沙漠,44.600027719255735
5afa5103200d145b36160d73,浑源,44.41836006883764
5afa536b200d145b36161578,萧山,44.36649311483318
5afa5234200d145b3616111c,安庆,44.32713456960736
5afa5553200d145b36161bd8,贡嘎,44.181439933385256
5afa54de200d145b361619c2,黄龙,44.11096265229509
5afa5193200d145b36161028,嘉兴,43.91301992344699
5afa5186200d145b36160feb,黄岛,43.617862401305246
5afa5988200d145b36162a0b,龙游,43.57494248436252
5afa5490200d145b361618b6,焦作,43.41224463506587
5afa546c200d145b3616187b,双流,43.28249020644332
5afa52f4200d145b36161355,安阳,43.251696670578525
5af9a21c200d145b3615a287,川西,42.68921177460764
5afa4019200d145b3616041c,崂山,42.28814412515744
5afa522a200d145b361610fc,大阪,41.91217410208081
5afa5563200d145b36161c4c,小金,41.84417409307357
5afa5183200d145b36160f51,大通,41.3942627479612
5afa5585200d145b36161cb6,西江,41.38304679400653
5afa626e200d145b36164707,海螺沟,41.32243996949122
5afa5186200d145b36160fcd,樟木,40.993688837050364
5af99f84200d145b36159f7a,上饶,40.934563719512454
5afa5e3b200d145b36163934,岘港,40.92661770135701
5afa513e200d145b36160de3,肇庆,40.87560036382247
5af99f98200d145b36159fae,桐乡,40.651106753792526
5afa5347200d145b361614d2,古县,40.00331304689294
5af9a232200d145b3615a2bd,白银,39.90542171599945
5afa527e200d145b3616129a,代县,39.576548762700476
5afa8735200d145b361be4b2,兰卡威,39.02099055091399
5afa57fc200d145b361625db,威海,38.96907577014295
5afa562d200d145b36162067,和龙,38.807986219756174
5afa59f0200d145b36162b97,潮州,38.78340678220818
5afa519f200d145b36161041,蒲江,38.711801444367474
5afa561b200d145b36161f78,番禺,38.611927396971296
5af99f7c200d145b36159f2e,仁川,38.55065733369211
5afa5a0c200d145b36162c44,东戴河,38.47932300774804
5afa5155200d145b36160e25,三门,38.32803307582951
5afa555c200d145b36161c1c,珲春,38.30597907997365
5afa54a5200d145b36161900,七宝,38.28379342916468
5afa5110200d145b36160da1,烟台,38.08456153310911
5afa5559200d145b36161bf4,景洪,37.95133357911335
5afa63a0200d145b361650d1,会安,37.77117974958314
5af9a232200d145b3615a2bf,嘉善,37.6770451256476
5afa5425200d145b361617e0,南宁,37.54022441096927
5afa5a02200d145b36162c0f,黔东南,37.5013202079888
5afa522a200d145b361610f3,关西,37.368825670033495
5afa5a0f200d145b36162c4d,来安,37.17943470703574
5afa593a200d145b361628e2,江宁,37.13672280468364
5afa50b2200d145b36160c27,瑞士,36.91902793664226
5afa50b9200d145b36160c48,三江,36.71667038556638
5afa856a200d145b361be2a2,南怡岛,36.558826876799664
5afa5167200d145b36160ecd,水城,36.248265326933456
5afa5b1f200d145b36162f54,社旗,36.19897371197885
5afa5633200d145b36162098,武隆,36.18727255971775
5afa533a200d145b36161436,石城,36.12665439027256
5afa50d9200d145b36160cdc,承德,36.04479895794924
5af9a22f200d145b3615a2a6,麻阳,35.91142048619734
5afa592e200d145b361628c0,吉林市,35.85560882566661
5af99ff5200d145b3615a04b,共和,35.80116725275907
5afa5ed2200d145b36163b97,晋中,35.63758086179753
5afa5110200d145b36160d99,蓬莱,35.61222933860872
5afa55fd200d145b36161e61,元谋,35.273226182500856
5afa54c4200d145b3616193a,喜洲,35.179976398990604
5afa6423200d145b36168fa9,松江,35.076766815578196
5afa55ee200d145b36161e04,武陵源,34.969162597338986
5afa522a200d145b361610f8,奈良,34.90784358099513
5afa873a200d145b361be4c3,浪卡子,34.698862064679076
5afa522f200d145b36161110,徽杭古道,34.59578479257986
5afa5237200d145b36161143,镇江,34.58362632300042
5afa5193200d145b3616102e,楠溪江,34.47096679842005
5afa5186200d145b36160ff1,丹麦,34.427267967465866
5afa50ca200d145b36160cc0,蓟县,34.38274741674797
5afa5347200d145b361614cc,祁县,34.079724378617385
5afa541a200d145b3616178f,元阳,34.043185338856816
5afa5343200d145b361614b2,常熟,33.86362230095573
5afa5a0c200d145b36162c39,泰晤士,33.86138829935943
5afa563d200d145b3616211d,土耳其,33.727482329915254
5afa55ee200d145b36161e06,石柱,33.60917097278151
5afa5edc200d145b36163bbd,常州,33.582809879482355
5afa54a5200d145b36161905,松潘,33.39262283606091
5afa377d200d145b3615fe0f,坎布拉,33.37079508661325
5afa53c0200d145b361616be,青岩古镇,33.279044599160535
5afa5f52200d145b36163de8,定州,33.25925287688801
5afa5347200d145b361614c2,延庆,33.215677770577784
5afa8abf200d145b361be8bb,洞里萨湖,32.88612439932955
5afa53d5200d145b361616e0,梵净山,32.879334197862306
5afa561b200d145b36161f86,四姑娘山,32.62709744703421
5afa5678200d145b36162227,富士山,32.57648483438038
5afa55d0200d145b36161d6e,齐云山,32.50214593592173
5afa377c200d145b3615fe00,凤凰城,32.248915809187174
5afa5f82200d145b36163ecd,南通,32.16735206181498
5afa50d9200d145b36160cde,兴隆,32.16118059348645
5afa53b3200d145b36161694,高台,32.05419608394434
5afa5424200d145b361617b9,临海,32.01710813991137
5af99f9a200d145b36159fbd,崀山,31.737558214526572
5afa5607200d145b36161e91,毕棚沟,31.579033252719928
5afa637d200d145b361649b2,凌云,31.567080155740193
5afa54a5200d145b3616190b,阿坝,31.54707471292217
5afa50ca200d145b36160cca,咸丰,31.540407330900425
5af99f6d200d145b36159efb,云水谣古镇,31.448620190684277
5afa50d9200d145b36160ce2,光泽,31.41106146914825
5afa58d8200d145b3616282d,延安,31.398112119112948
5afa552b200d145b36161b6d,长岛,31.373646497864474
5afa571f200d145b3616240e,临汾,31.261198077645997
5afa50b9200d145b36160c5d,岳阳,31.226840602951594
5afa53a7200d145b36161650,衡阳,31.21689820937746
5afa400b200d145b361603da,比萨,31.172832752773086
5afa523a200d145b3616114d,阳光海岸,31.15365186948947
5afa5e7d200d145b36163a5d,阳春,30.99946583401629
5afa53b3200d145b3616168c,始兴,30.979657718078904
5afa523a200d145b36161151,抚仙湖,30.92395336818337
5afa5665200d145b361621ec,金门,30.883134128021307
5afa5225200d145b361610ce,瑶里,30.66949186032134
5af99f6d200d145b36159ef7,怀远,30.654920208253134
5afa377d200d145b3615fe12,贵德,30.51351524548307
5afa3773200d145b3615fdce,塔里,30.37969492984579
5afa535c200d145b36161553,金华,30.34092155646843
5afa5186200d145b36160fc3,尼泊尔,30.091013943719314
5afa5340200d145b36161465,玉环,30.040536028730504
5afa6277200d145b36164719,郴州,30.00281554017324
5afa5da2200d145b361637a9,芭提雅,30.002726315398373
5afa5864200d145b361626e8,唐古拉山,29.93871373663907
5afa5a3f200d145b36162d1c,离岛,29.918870948867273
5afa545b200d145b36161826,五指山,29.850986521259586
5afa54e4200d145b361619f5,于都,29.80023456690271
5afa54fc200d145b36161a2c,安昌,29.772550165212987
5af99f7f200d145b36159f4b,李家山,29.713123187676672
5afa5ae0200d145b36162e80,广元,29.65524288251117
5afa604e200d145b361641e3,北海道,29.59352407250175
5afa5a4b200d145b36162d4b,溪口,29.560001252539077
5afa5edf200d145b36163bde,济州岛,29.426372731820045
5afa6378200d145b3616499a,延边,29.4124136413922
5afa55f9200d145b36161e3b,枸杞岛,29.34518075364555
5afa5180200d145b36160f2b,聊城,29.299727918017016
5afa56d4200d145b36162333,家朋,29.271303197532593
5afa59f9200d145b36162bc4,西欧,29.212625462924468
5afa5f46200d145b36163d8a,庆和,29.190104886011845
5af9a22f200d145b3615a29f,黄石,29.163461299967953
5af99f6d200d145b36159f01,淡水,29.15198398895991
5afa5ca5200d145b36163519,巍山,29.080551212044217
5afa5642200d145b36162189,棠樾,29.06644700282585
5afa5351200d145b36161519,乐亭,29.05152409600495
5afa5f82200d145b36163ec5,叶县,29.050676633034005
5afa5bc4200d145b361632aa,冲绳,29.002450916745104
5afa5973200d145b361629af,晋城,28.967382743483345
5afa61c4200d145b36164604,普陀山,28.883947853426953
